,tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition
12552,2013-01-28,QS,,,,,,
12553,2013-01-29,QS,-204991.0,204484.0,409475.0,76894.0,101638.0,24744.0
12554,2013-01-30,QS,,,,,,
12555,2013-01-31,QS,,,,,,
12556,2013-02-01,QS,,,,,,
12557,2013-02-04,QS,,,,,,
12558,2013-02-05,QS,-221370.0,190439.0,411809.0,93981.0,117460.0,23479.0
12559,2013-02-06,QS,,,,,,
12560,2013-02-07,QS,,,,,,
12561,2013-02-08,QS,,,,,,
12562,2013-02-11,QS,,,,,,
12563,2013-02-12,QS,-236536.0,187901.0,424437.0,111905.0,131595.0,19690.0
12564,2013-02-13,QS,,,,,,
12565,2013-02-14,QS,,,,,,
12566,2013-02-15,QS,,,,,,
12567,2013-02-18,QS,,,,,,
12568,2013-02-19,QS,-239277.0,199654.0,438931.0,124045.0,142091.0,18046.0
12569,2013-02-20,QS,,,,,,
12570,2013-02-21,QS,,,,,,
12571,2013-02-22,QS,,,,,,
12572,2013-02-25,QS,,,,,,
12573,2013-02-26,QS,-231678.0,175911.0,407589.0,110136.0,127972.0,17836.0
12574,2013-02-27,QS,,,,,,
12575,2013-02-28,QS,,,,,,
12576,2013-03-01,QS,,,,,,
12577,2013-03-04,QS,,,,,,
12578,2013-03-05,QS,-217099.0,172255.0,389354.0,77026.0,98102.0,21076.0
12579,2013-03-06,QS,,,,,,
12580,2013-03-07,QS,,,,,,
12581,2013-03-08,QS,,,,,,
12582,2013-03-11,QS,,,,,,
12583,2013-03-12,QS,-212360.0,181388.0,393748.0,67416.0,89751.0,22335.0
12584,2013-03-13,QS,,,,,,
12585,2013-03-14,QS,,,,,,
12586,2013-03-15,QS,,,,,,
12587,2013-03-18,QS,,,,,,
12588,2013-03-19,QS,-195975.0,186361.0,382336.0,52675.0,78830.0,26155.0
12589,2013-03-20,QS,,,,,,
12590,2013-03-21,QS,,,,,,
12591,2013-03-22,QS,,,,,,
12592,2013-03-25,QS,,,,,,
12593,2013-03-26,QS,-191852.0,205066.0,396918.0,38039.0,72321.0,34282.0
12594,2013-03-27,QS,,,,,,
12595,2013-03-28,QS,,,,,,
12596,2013-04-01,QS,,,,,,
12597,2013-04-02,QS,-192994.0,206284.0,399278.0,44258.0,81584.0,37326.0
12598,2013-04-03,QS,,,,,,
12599,2013-04-04,QS,,,,,,
12600,2013-04-05,QS,,,,,,
12601,2013-04-08,QS,,,,,,
12602,2013-04-09,QS,-172729.0,209131.0,381860.0,31091.0,67627.0,36536.0
12603,2013-04-10,QS,,,,,,
12604,2013-04-11,QS,,,,,,
12605,2013-04-12,QS,,,,,,
12606,2013-04-15,QS,,,,,,
12607,2013-04-16,QS,-164990.0,220678.0,385668.0,16625.0,59883.0,43258.0
12608,2013-04-17,QS,,,,,,
12609,2013-04-18,QS,,,,,,
12610,2013-04-19,QS,,,,,,
12611,2013-04-22,QS,,,,,,
12612,2013-04-23,QS,-154636.0,231111.0,385747.0,-18.0,57095.0,57113.0
12613,2013-04-24,QS,,,,,,
12614,2013-04-25,QS,,,,,,
12615,2013-04-26,QS,,,,,,
12616,2013-04-29,QS,,,,,,
12617,2013-04-30,QS,-151540.0,250736.0,402276.0,-9015.0,57375.0,66390.0
12618,2013-05-01,QS,,,,,,
12619,2013-05-02,QS,,,,,,
12620,2013-05-03,QS,,,,,,
12621,2013-05-06,QS,,,,,,
12622,2013-05-07,QS,-148579.0,243433.0,392012.0,-11823.0,53926.0,65749.0
12623,2013-05-08,QS,,,,,,
12624,2013-05-09,QS,,,,,,
12625,2013-05-10,QS,,,,,,
12626,2013-05-13,QS,,,,,,
12627,2013-05-14,QS,-142734.0,265749.0,408483.0,-16009.0,51153.0,67162.0
12628,2013-05-15,QS,,,,,,
12629,2013-05-16,QS,,,,,,
12630,2013-05-17,QS,,,,,,
12631,2013-05-20,QS,,,,,,
12632,2013-05-21,QS,-155821.0,267672.0,423493.0,-9082.0,51019.0,60101.0
12633,2013-05-22,QS,,,,,,
12634,2013-05-23,QS,,,,,,
12635,2013-05-24,QS,,,,,,
12636,2013-05-27,QS,,,,,,
12637,2013-05-28,QS,-160866.0,273975.0,434841.0,-8362.0,53991.0,62353.0
12638,2013-05-29,QS,,,,,,
12639,2013-05-30,QS,,,,,,
12640,2013-05-31,QS,,,,,,
12641,2013-06-03,QS,,,,,,
12642,2013-06-04,QS,-174553.0,264551.0,439104.0,-8300.0,54805.0,63105.0
12643,2013-06-05,QS,,,,,,
12644,2013-06-06,QS,,,,,,
12645,2013-06-07,QS,,,,,,
12646,2013-06-10,QS,,,,,,
12647,2013-06-11,QS,-177077.0,272037.0,449114.0,-2165.0,54023.0,56188.0
12648,2013-06-12,QS,,,,,,
12649,2013-06-13,QS,,,,,,
12650,2013-06-14,QS,,,,,,
12651,2013-06-17,QS,,,,,,
12652,2013-06-18,QS,-204523.0,261984.0,466507.0,31848.0,67914.0,36066.0
12653,2013-06-19,QS,,,,,,
12654,2013-06-20,QS,,,,,,
12655,2013-06-21,QS,,,,,,
12656,2013-06-24,QS,,,,,,
12657,2013-06-25,QS,-201334.0,258076.0,459410.0,24922.0,61418.0,36496.0
12658,2013-06-26,QS,,,,,,
12659,2013-06-27,QS,,,,,,
12660,2013-06-28,QS,,,,,,
12661,2013-07-01,QS,,,,,,
12662,2013-07-02,QS,-211849.0,230980.0,442829.0,32805.0,62547.0,29742.0
12663,2013-07-03,QS,,,,,,
12664,2013-07-04,QS,,,,,,
12665,2013-07-05,QS,,,,,,
12666,2013-07-08,QS,,,,,,
12667,2013-07-09,QS,-228004.0,205706.0,433710.0,50821.0,77152.0,26331.0
12668,2013-07-10,QS,,,,,,
12669,2013-07-11,QS,,,,,,
12670,2013-07-12,QS,,,,,,
12671,2013-07-15,QS,,,,,,
12672,2013-07-16,QS,-237226.0,195735.0,432961.0,65520.0,90202.0,24682.0
12673,2013-07-17,QS,,,,,,
12674,2013-07-18,QS,,,,,,
12675,2013-07-19,QS,,,,,,
12676,2013-07-22,QS,,,,,,
12677,2013-07-23,QS,-238977.0,194742.0,433719.0,72612.0,93817.0,21205.0
12678,2013-07-24,QS,,,,,,
12679,2013-07-25,QS,,,,,,
12680,2013-07-26,QS,,,,,,
12681,2013-07-29,QS,,,,,,
12682,2013-07-30,QS,-233973.0,201023.0,434996.0,69183.0,90979.0,21796.0
12683,2013-07-31,QS,,,,,,
12684,2013-08-01,QS,,,,,,
12685,2013-08-02,QS,,,,,,
12686,2013-08-05,QS,,,,,,
12687,2013-08-06,QS,-224751.0,211593.0,436344.0,66342.0,88468.0,22126.0
12688,2013-08-07,QS,,,,,,
12689,2013-08-08,QS,,,,,,
12690,2013-08-09,QS,,,,,,
12691,2013-08-12,QS,,,,,,
12692,2013-08-13,QS,-229916.0,220406.0,450322.0,63134.0,83171.0,20037.0
12693,2013-08-14,QS,,,,,,
12694,2013-08-15,QS,,,,,,
12695,2013-08-16,QS,,,,,,
12696,2013-08-19,QS,,,,,,
12697,2013-08-20,QS,-248335.0,244396.0,492731.0,72924.0,91643.0,18719.0
12698,2013-08-21,QS,,,,,,
12699,2013-08-22,QS,,,,,,
12700,2013-08-23,QS,,,,,,
12701,2013-08-26,QS,,,,,,
12702,2013-08-27,QS,-250624.0,246166.0,496790.0,84070.0,100398.0,16328.0
12703,2013-08-28,QS,,,,,,
12704,2013-08-29,QS,,,,,,
12705,2013-08-30,QS,,,,,,
12706,2013-09-02,QS,,,,,,
12707,2013-09-03,QS,-249530.0,251790.0,501320.0,93348.0,106770.0,13422.0
12708,2013-09-04,QS,,,,,,
12709,2013-09-05,QS,,,,,,
12710,2013-09-06,QS,,,,,,
12711,2013-09-09,QS,,,,,,
12712,2013-09-10,QS,-247604.0,257712.0,505316.0,92531.0,103409.0,10878.0
12713,2013-09-11,QS,,,,,,
12714,2013-09-12,QS,,,,,,
12715,2013-09-13,QS,,,,,,
12716,2013-09-16,QS,,,,,,
12717,2013-09-17,QS,-238639.0,252257.0,490896.0,88000.0,102297.0,14297.0
12718,2013-09-18,QS,,,,,,
12719,2013-09-19,QS,,,,,,
12720,2013-09-20,QS,,,,,,
12721,2013-09-23,QS,,,,,,
12722,2013-09-24,QS,-219882.0,228418.0,448300.0,63458.0,81714.0,18256.0
12723,2013-09-25,QS,,,,,,
12724,2013-09-26,QS,,,,,,
12725,2013-09-27,QS,,,,,,
12726,2013-09-30,QS,,,,,,
12727,2013-10-01,QS,-221334.0,230039.0,451373.0,60166.0,77535.0,17369.0
12728,2013-10-02,QS,,,,,,
12729,2013-10-03,QS,,,,,,
12730,2013-10-04,QS,,,,,,
12731,2013-10-07,QS,,,,,,
12732,2013-10-08,QS,-233725.0,208838.0,442563.0,73323.0,85748.0,12425.0
12733,2013-10-09,QS,,,,,,
12734,2013-10-10,QS,,,,,,
12735,2013-10-11,QS,,,,,,
12736,2013-10-14,QS,,,,,,
12737,2013-10-15,QS,-224254.0,212914.0,437168.0,75836.0,84081.0,8245.0
12738,2013-10-16,QS,,,,,,
12739,2013-10-17,QS,,,,,,
12740,2013-10-18,QS,,,,,,
12741,2013-10-21,QS,,,,,,
12742,2013-10-22,QS,-228360.0,211552.0,439912.0,80537.0,88746.0,8209.0
12743,2013-10-23,QS,,,,,,
12744,2013-10-24,QS,,,,,,
12745,2013-10-25,QS,,,,,,
12746,2013-10-28,QS,,,,,,
12747,2013-10-29,QS,-216366.0,192548.0,408914.0,67707.0,79728.0,12021.0
12748,2013-10-30,QS,,,,,,
12749,2013-10-31,QS,,,,,,
12750,2013-11-01,QS,,,,,,
12751,2013-11-04,QS,,,,,,
12752,2013-11-05,QS,-203597.0,194791.0,398388.0,56236.0,74828.0,18592.0
12753,2013-11-06,QS,,,,,,
12754,2013-11-07,QS,,,,,,
12755,2013-11-08,QS,,,,,,
12756,2013-11-11,QS,,,,,,
12757,2013-11-12,QS,-188819.0,184730.0,373549.0,41300.0,66204.0,24904.0
12758,2013-11-13,QS,,,,,,
12759,2013-11-14,QS,,,,,,
12760,2013-11-15,QS,,,,,,
12761,2013-11-18,QS,,,,,,
12762,2013-11-19,QS,-192712.0,179982.0,372694.0,52248.0,69301.0,17053.0
12763,2013-11-20,QS,,,,,,
12764,2013-11-21,QS,,,,,,
12765,2013-11-22,QS,,,,,,
12766,2013-11-25,QS,,,,,,
12767,2013-11-26,QS,-206821.0,171776.0,378597.0,73816.0,88295.0,14479.0
12768,2013-11-27,QS,,,,,,
12769,2013-11-28,QS,,,,,,
12770,2013-11-29,QS,,,,,,
12771,2013-12-02,QS,,,,,,
12772,2013-12-03,QS,-212828.0,168768.0,381596.0,83891.0,100276.0,16385.0
12773,2013-12-04,QS,,,,,,
12774,2013-12-05,QS,,,,,,
12775,2013-12-06,QS,,,,,,
12776,2013-12-09,QS,,,,,,
12777,2013-12-10,QS,-208753.0,160805.0,369558.0,88522.0,104506.0,15984.0
12778,2013-12-11,QS,,,,,,
12779,2013-12-12,QS,,,,,,
12780,2013-12-13,QS,,,,,,
12781,2013-12-16,QS,,,,,,
12782,2013-12-17,QS,-190893.0,158671.0,349564.0,64362.0,81464.0,17102.0
12783,2013-12-18,QS,,,,,,
12784,2013-12-19,QS,,,,,,
12785,2013-12-20,QS,,,,,,
12786,2013-12-23,QS,,,,,,
12787,2013-12-24,QS,-199980.0,166385.0,366365.0,75280.0,89723.0,14443.0
12788,2013-12-26,QS,,,,,,
12789,2013-12-27,QS,,,,,,
12790,2013-12-30,QS,,,,,,
12791,2013-12-31,QS,-208770.0,164775.0,373545.0,82872.0,98184.0,15312.0
12792,2014-01-02,QS,,,,,,
12793,2014-01-03,QS,,,,,,
12794,2014-01-06,QS,,,,,,
12795,2014-01-07,QS,-185859.0,157156.0,343015.0,57345.0,77070.0,19725.0
12796,2014-01-08,QS,,,,,,
12797,2014-01-09,QS,,,,,,
12798,2014-01-10,QS,,,,,,
12799,2014-01-13,QS,,,,,,
12800,2014-01-14,QS,-168596.0,164274.0,332870.0,41422.0,67502.0,26080.0
12801,2014-01-15,QS,,,,,,
12802,2014-01-16,QS,,,,,,
12803,2014-01-17,QS,,,,,,
12804,2014-01-20,QS,,,,,,
12805,2014-01-21,QS,-171252.0,187541.0,358793.0,46232.0,70250.0,24018.0
12806,2014-01-22,QS,,,,,,
12807,2014-01-23,QS,,,,,,
12808,2014-01-24,QS,,,,,,
12809,2014-01-27,QS,,,,,,
12810,2014-01-28,QS,-164735.0,191853.0,356588.0,46198.0,69519.0,23321.0
